Sentence_ID;Word;Label
1701;Transport;ACTION
1701;Aspirin;MEDICINE
1701;to;O
1701;Room 234.;LOCATION
1702;Deliver;ACTION
1702;Ibuprofen;MEDICINE
1702;to;O
1702;Room 111.;LOCATION
1703;Take;ACTION
1703;Cough;O
1703;Syrup;O
1703;to;O
1703;Room 384.;LOCATION
1704;Deliver;ACTION
1704;Aspirin;MEDICINE
1704;to;O
1704;ICU.;O
1705;Move;ACTION
1705;to;O
1705;Room 600;LOCATION
1705;with;O
1705;Antibiotics.;O
1706;Take;ACTION
1706;Tylenol;MEDICINE
1706;to;O
1706;Room 101.;LOCATION
1707;Bring;ACTION
1707;Cough;O
1707;Syrup;O
1707;to;O
1707;ICU.;O
1708;Go;ACTION
1708;to;O
1708;Room 515;LOCATION
1708;with;O
1708;Aspirin.;O
1709;Proceed;ACTION
1709;to;O
1709;Room 236;LOCATION
1709;with;O
1709;Antibiotics.;O
1710;Go;ACTION
1710;to;O
1710;reception;LOCATION
1710;with;O
1710;Penicillin.;O
1711;Send;ACTION
1711;Penicillin;MEDICINE
1711;to;O
1711;Room 221.;LOCATION
1712;Proceed;ACTION
1712;to;O
1712;reception;LOCATION
1712;with;O
1712;Ibuprofen.;O
1713;Bring;ACTION
1713;Ibuprofen;MEDICINE
1713;to;O
1713;Room 121.;LOCATION
1714;Navigate;ACTION
1714;to;O
1714;nurse station;LOCATION
1714;with;O
1714;Tylenol.;O
1715;Proceed;ACTION
1715;to;O
1715;Room 252;LOCATION
1715;with;O
1715;Antibiotics.;O
1716;Transport;ACTION
1716;Paracetamol;MEDICINE
1716;to;O
1716;Room game;LOCATION
1716;385.;O
1717;Go;ACTION
1717;to;O
1717;doctors room;LOCATION
1717;with;O
1717;Paracetamol.;O
1718;Transport;ACTION
1718;Aspirin;MEDICINE
1718;to;O
1718;Room 554.;LOCATION
1719;Deliver;ACTION
1719;Aspirin;MEDICINE
1719;to;O
1719;specific;O
1719;doctors_room.;O
1720;Bring;ACTION
1720;Cough;O
1720;Syrup;O
1720;to;O
1720;nurse_station.;O
1721;nurse;O
1721;to;O
1721;Head towards;ACTION
1721;with;O
1721;Antibiotics.;O
1721;station;O
1722;Send;ACTION
1722;Cough;O
1722;Syrup;O
1722;to;O
1722;Room 466.;LOCATION
1723;to;O
1723;Room Transport;LOCATION
1723;165.;O
1723;Ibuprofen;MEDICINE
1724;RECEPTION;LOCATION
1724;to;O
1724;Penicillin.;O
1724;Proceed;ACTION
1724;with;O
1725;Room 123;LOCATION
1725;to;O
1725;Head;O
1725;with;O
1725;Penicillin.;O
1725;towards;O
1726;Transport;ACTION
1726;Tylenol;MEDICINE
1726;to;O
1726;Room 166.;LOCATION
1727;Deliver;ACTION
1727;Cough;O
1727;Syrup;O
1727;to;O
1727;ICU.;O
1728;Transport;ACTION
1728;Aspirin;MEDICINE
1728;to;O
1728;Room 217.;LOCATION
1729;Go;ACTION
1729;to;O
1729;Room 517;LOCATION
1729;with;O
1729;Penicillin.;O
1730;Go;ACTION
1730;to;O
1730;Room 299;LOCATION
1730;with;O
1730;Tylenol.;O
1731;Head towards;ACTION
1731;to;O
1731;doctors room;LOCATION
1731;with;O
1731;Tylenol.;O
1732;Take;ACTION
1732;Antibiotics;MEDICINE
1732;to;O
1732;reception.;O
1733;Deliver;ACTION
1733;Aspirin;MEDICINE
1733;to;O
1733;Room 307.;LOCATION
1734;Head towards;ACTION
1734;to;O
1734;Room 483;LOCATION
1734;with;O
1734;Paracetamol.;O
1735;Bring;ACTION
1735;Antibiotics;MEDICINE
1735;to;O
1735;reception.;O
1736;Head towards;ACTION
1736;to;O
1736;ICU;LOCATION
1736;with;O
1736;Aspirin.;O
1737;to;O
1737;Transport;ACTION
1737;doctors;O
1737;Antibiotics;MEDICINE
1737;room.;O
1738;Transport;ACTION
1738;Aspirin;MEDICINE
1738;to;O
1738;doctors_room.;O
1739;head;O
1739;towards;O
1739;Take;ACTION
1739;Paracetamol;MEDICINE
1739;to;O
1739;nurse_station.;O
1740;Head towards;ACTION
1740;to;O
1740;ICU;LOCATION
1740;with;O
1740;Tylenol.;O
1741;Proceed;ACTION
1741;to;O
1741;Room 449;LOCATION
1741;with;O
1741;Antibiotics.;O
1742;Head towards;ACTION
1742;to;O
1742;Room 320;LOCATION
1742;with;O
1742;Aspirin.;O
1743;ICU;LOCATION
1743;Antibiotics;MEDICINE
1743;to;O
1743;reception.;O
1744;Navigate;ACTION
1744;to;O
1744;doctors room;LOCATION
1744;with;O
1744;Penicillin.;O
1745;Transport;ACTION
1745;Penicillin;MEDICINE
1745;to;O
1745;nurse_station.;O
1746;Navigate;ACTION
1746;to;O
1746;Room 382;LOCATION
1746;with;O
1746;Tylenol.;O
1747;Send;ACTION
1747;Aspirin;MEDICINE
1747;to;O
1747;Room 485.;LOCATION
1748;Send;ACTION
1748;Antibiotics;MEDICINE
1748;to;O
1748;emergency_room.;O
1749;Bring;ACTION
1749;Paracetamol;MEDICINE
1749;to;O
1749;emergency_room.;O
1750;Send;ACTION
1750;Paracetamol;MEDICINE
1750;to;O
1750;Room 550.;LOCATION
1751;Take;ACTION
1751;Penicillin;MEDICINE
1751;to;O
1751;doctors_room.;O
1752;Navigate;ACTION
1752;to;O
1752;Room 476;LOCATION
1752;with;O
1752;Cough;O
1752;Syrup.;O
1753;Navigate;ACTION
1753;to;O
1753;emergency room;LOCATION
1753;with;O
1753;Aspirin.;O
1754;Head towards;ACTION
1754;to;O
1754;Room 287;LOCATION
1754;with;O
1754;Aspirin.;O
1755;Deliver;ACTION
1755;Room Paracetamol;LOCATION
1755;351.;O
1755;to;O
1756;Go;ACTION
1756;to;O
1756;Room 134;LOCATION
1756;with;O
1756;Tylenol.;O
1757;Take;ACTION
1757;Ibuprofen;MEDICINE
1757;to;O
1757;Room 477.;LOCATION
1758;Move;ACTION
1758;to;O
1758;ICU;LOCATION
1758;with;O
1758;Antibiotics.;O
1759;Transport;ACTION
1759;Antibiotics;MEDICINE
1759;to;O
1759;nurse_station.;O
1760;Send;ACTION
1760;Ibuprofen;MEDICINE
1760;to;O
1760;Room 377.;LOCATION
1761;Take;ACTION
1761;Ibuprofen;MEDICINE
1761;to;O
1761;ICU.;O
1762;Transport;ACTION
1762;Cough;O
1762;Syrup;O
1762;to;O
1762;Room 522.;LOCATION
1763;Go;ACTION
1763;to;O
1763;Room 281;LOCATION
1763;with;O
1763;Tylenol.;O
1764;Go;ACTION
1764;to;O
1764;Room 311;LOCATION
1764;with;O
1764;Paracetamol.;O
1765;Antibiotics;MEDICINE
1765;to;O
1765;room.;O
1765;Take;ACTION
1765;emergency;O
1766;Navigate;ACTION
1766;to;O
1766;reception;LOCATION
1766;with;O
1766;Penicillin.;O
1767;Send;ACTION
1767;Antibiotics;MEDICINE
1767;to;O
1767;doctors_room.;O
1768;Head towards;ACTION
1768;to;O
1768;doctors room;LOCATION
1768;with;O
1768;Antibiotics.;O
1769;Go;ACTION
1769;to;O
1769;nurse station;LOCATION
1769;with;O
1769;Tylenol.;O
1770;Head towards;ACTION
1770;to;O
1770;Reception;LOCATION
1770;with;O
1770;Aspirin.;O
1771;Navigate;ACTION
1771;to;O
1771;nurse station;LOCATION
1771;with;O
1771;Cough;O
1771;Syrup.;O
1772;to;O
1772;Aspirin.;O
1772;Room with;LOCATION
1772;418;O
1772;Go;ACTION
1773;Transport;ACTION
1773;Penicillin;MEDICINE
1773;to;O
1773;Room 506.;LOCATION
1774;Send;ACTION
1774;Cough;O
1774;Syrup;O
1774;to;O
1774;Room 344.;LOCATION
1775;Go;ACTION
1775;to;O
1775;ICU;LOCATION
1775;with;O
1775;Ibuprofen.;O
1776;Transport;ACTION
1776;Penicillin;MEDICINE
1776;to;O
1776;doctors_room.;O
1777;Navigate;ACTION
1777;to;O
1777;Room 105;LOCATION
1777;with;O
1777;Ibuprofen.;O
1778;Go;ACTION
1778;to;O
1778;nurse station;LOCATION
1778;with;O
1778;Antibiotics.;O
1779;Take;ACTION
1779;Ibuprofen;MEDICINE
1779;to;O
1779;Room 279.;LOCATION
1780;Bring;ACTION
1780;Antibiotics;MEDICINE
1780;to;O
1780;emergency_room.;O
1781;Head towards;ACTION
1781;to;O
1781;Room 534;LOCATION
1781;with;O
1781;Cough;O
1781;Syrup.;O
1782;Go;ACTION
1782;to;O
1782;doctors room;LOCATION
1782;with;O
1782;Tylenol.;O
1783;Navigate;ACTION
1783;to;O
1783;nurse station;LOCATION
1783;with;O
1783;Paracetamol.;O
1784;Transport;ACTION
1784;Tylenol;MEDICINE
1784;head;O
1784;to;O
1784;doctors;O
1784;towards;O
1784;room.;O
1785;Transport;ACTION
1785;Cough;O
1785;Syrup;O
1785;to;O
1785;Room 203.;LOCATION
1786;Head towards;ACTION
1786;to;O
1786;nurse station;LOCATION
1786;with;O
1786;Tylenol.;O
1787;Move;ACTION
1787;to;O
1787;reception;LOCATION
1787;with;O
1787;Paracetamol.;O
1788;Navigate;ACTION
1788;to;O
1788;doctors room;LOCATION
1788;with;O
1788;Paracetamol.;O
1789;Navigate;ACTION
1789;to;O
1789;RECEPTION;LOCATION
1789;with;O
1789;Penicillin.;O
1790;Proceed;ACTION
1790;to;O
1790;Room 293;LOCATION
1790;with;O
1790;Antibiotics.;O
1791;Navigate;ACTION
1791;to;O
1791;ICU;LOCATION
1791;with;O
1791;Cough;O
1791;Syrup.;O
1792;Take;ACTION
1792;Aspirin;MEDICINE
1792;to;O
1792;ICU.;O
1793;Take;ACTION
1793;Ibuprofen;MEDICINE
1793;to;O
1793;Room 455.;LOCATION
1794;Take;ACTION
1794;Penicillin;MEDICINE
1794;to;O
1794;reception.;O
1795;Navigate;ACTION
1795;to;O
1795;doctors room;LOCATION
1795;with;O
1795;Aspirin.;O
1796;Move;ACTION
1796;to;O
1796;emergency room;LOCATION
1796;with;O
1796;Aspirin.;O
1797;Move;ACTION
1797;to;O
1797;doctors room;LOCATION
1797;with;O
1797;Penicillin.;O
1798;Navigate;ACTION
1798;to;O
1798;Room 176;LOCATION
1798;with;O
1798;Penicillin.;O
1799;Deliver;ACTION
1799;Penicillin;MEDICINE
1799;head;O
1799;to;O
1799;towards;O
1799;Room 314.;LOCATION
1800;Take;ACTION
1800;Penicillin;MEDICINE
1800;to;O
1800;doctors_room.;O
1801;Deliver;ACTION
1801;Paracetamol;MEDICINE
1801;to;O
1801;Room 487.;LOCATION
1802;Head towards;ACTION
1802;to;O
1802;Room 380;LOCATION
1802;with;O
1802;Ibuprofen.;O
1803;Navigate;ACTION
1803;to;O
1803;Room 454;LOCATION
1803;with;O
1803;Penicillin.;O
1804;Bring;ACTION
1804;Antibiotics;MEDICINE
1804;to;O
1804;ICU.;O
1805;Go;ACTION
1805;to;O
1805;Room 594;LOCATION
1805;with;O
1805;Penicillin.;O
1806;Navigate;ACTION
1806;to;O
1806;Room 124;LOCATION
1806;with;O
1806;Ibuprofen.;O
1807;Proceed;ACTION
1807;to;O
1807;Room 499;LOCATION
1807;with;O
1807;Cough;O
1807;Syrup.;O
1808;Transport;ACTION
1808;Penicillin;MEDICINE
1808;to;O
1808;Room 460.;LOCATION
1809;Navigate;ACTION
1809;watch;O
1809;to;O
1809;doctors room;LOCATION
1809;with;O
1809;Antibiotics.;O
1810;Bring;ACTION
1810;Paracetamol;MEDICINE
1810;to;O
1810;nurse_station.;O
1811;Head towards;ACTION
1811;to;O
1811;doctorsfs;O
1811;Room with;LOCATION
1811;Paracetamol.;O
1812;Head towards;ACTION
1812;to;O
1812;Room 260;LOCATION
1812;with;O
1812;Cough;O
1812;Syrup.;O
1813;Navigate;ACTION
1813;to;O
1813;Room 443;LOCATION
1813;with;O
1813;Aspirin.;O
1814;Send;ACTION
1814;Aspirin;MEDICINE
1814;to;O
1814;Room 287.;LOCATION
1815;Transport;ACTION
1815;Ibuprofen;MEDICINE
1815;to;O
1815;Room 152.;LOCATION
1816;Proceed;ACTION
1816;to;O
1816;Room 110;LOCATION
1816;with;O
1816;Aspirin.;O
1817;Transport;ACTION
1817;Penicillin;MEDICINE
1817;to;O
1817;Room 447.;LOCATION
1818;Take;ACTION
1818;Ibuprofen;MEDICINE
1818;to;O
1818;Room 136.;LOCATION
1819;Head towards;ACTION
1819;to;O
1819;Room 221;LOCATION
1819;with;O
1819;Cough;O
1819;Syrup.;O
1820;Proceed;ACTION
1820;to;O
1820;Room 132;LOCATION
1820;with;O
1820;Penicillin.;O
1821;Send;ACTION
1821;Cough;O
1821;Syrup;O
1821;to;O
1821;Room 291.;LOCATION
1822;Go;ACTION
1822;to;O
1822;ICU;LOCATION
1822;with;O
1822;Penicillin.;O
1823;Go;ACTION
1823;to;O
1823;Room 534;LOCATION
1823;withrth;O
1823;Aspirin.;O
1824;194.;O
1824;Bring;ACTION
1824;to;O
1824;Room Penicillin;LOCATION
1825;with;O
1825;Penicillin.;O
1825;to;O
1825;Proceed;ACTION
1825;Reception;LOCATION
1826;Take;ACTION
1826;Paracetamol;MEDICINE
1826;to;O
1826;Room 473.;LOCATION
1827;Deliver;ACTION
1827;Antibiotics;MEDICINE
1827;to;O
1827;Room 173.;LOCATION
1828;Transport;ACTION
1828;Tylenol;MEDICINE
1828;to;O
1828;doctors_room.;O
1829;Deliver;ACTION
1829;Cough;O
1829;Syrup;O
1829;to;O
1829;doctors_room.;O
1830;Move;ACTION
1830;to;O
1830;Room 274;LOCATION
1830;with;O
1830;Penicillin.;O
1831;Move;ACTION
1831;to;O
1831;RECEPTION;LOCATION
1831;with;O
1831;Cough;O
1831;Syrup.;O
1832;Go;ACTION
1832;to;O
1832;Room 145;LOCATION
1832;with;O
1832;Paracetamol.;O
1833;Move;ACTION
1833;to;O
1833;nurse station;LOCATION
1833;with;O
1833;Antibiotics.;O
1834;Move;ACTION
1834;to;O
1834;Room 277;LOCATION
1834;with;O
1834;Antibiotics.;O
1835;Bring;ACTION
1835;Tylenol;MEDICINE
1835;to;O
1835;reception.;O
1836;Go;ACTION
1836;to;O
1836;Room 431;LOCATION
1836;with;O
1836;Aspirin.;O
1837;Deliver;ACTION
1837;Antibiotics;MEDICINE
1837;to;O
1837;emergency_room.;O
1838;Take;ACTION
1838;Tylenol;MEDICINE
1838;to;O
1838;Room 575.;LOCATION
1839;Head towards;ACTION
1839;to;O
1839;Room 422;LOCATION
1839;with;O
1839;Paracetamol.;O
1840;Transport;ACTION
1840;Ibuprofen;MEDICINE
1840;to;O
1840;Room 290.;LOCATION
1841;Aspirin;MEDICINE
1841;to;O
1841;Send;ACTION
1841;427.;O
1842;Go;ACTION
1842;to;O
1842;reception;LOCATION
1842;with;O
1842;Cough;O
1842;Syrup.;O
1843;Deliver;ACTION
1843;Penicillin;MEDICINE
1843;to;O
1843;Room 345.;LOCATION
1844;Navigate;ACTION
1844;to;O
1844;doctors room;LOCATION
1844;with;O
1844;Penicillin.;O
1845;Take;ACTION
1845;Aspirin;MEDICINE
1845;to;O
1845;reception.;O
1845;ICU;LOCATION
1846;Bring;ACTION
1846;Cough;O
1846;Syrup;O
1846;to;O
1846;nurse_station.;O
1847;Aspirin.;O
1847;with;O
1847;Move;ACTION
1847;to;O
1847;ICU;LOCATION
1848;Transport;ACTION
1848;Paracetamol;MEDICINE
1848;to;O
1848;Room 461.;LOCATION
1849;Transport;ACTION
1849;Ibuprofen;MEDICINE
1849;to;O
1849;Room 399.;LOCATION
1850;Move;ACTION
1850;to;O
1850;emergency room;LOCATION
1850;with;O
1850;Penicillin.;O
1851;Head towards;ACTION
1851;to;O
1851;Room 557;LOCATION
1851;with;O
1851;Ibuprofen.;O
1852;Go;ACTION
1852;to;O
1852;Room 236;LOCATION
1852;with;O
1852;Antibiotics.;O
1853;Move;ACTION
1853;to;O
1853;Room 270;LOCATION
1853;with;O
1853;Penicillin.;O
1854;Transport;ACTION
1854;Tylenol;MEDICINE
1854;to;O
1854;use;O
1854;ICU.;O
1855;Navigate;ACTION
1855;to;O
1855;Room 171;LOCATION
1855;with;O
1855;Antibiotics.;O
1856;Deliver;ACTION
1856;Ibuprofen;MEDICINE
1856;to;O
1856;Room 593.;LOCATION
1857;Send;ACTION
1857;Paracetamol;MEDICINE
1857;to;O
1857;ICU.;O
1858;Head towards;ACTION
1858;to;O
1858;emergency room;LOCATION
1858;with;O
1858;Aspirin.;O
1859;Head towards;ACTION
1859;to;O
1859;Room 234;LOCATION
1859;with;O
1859;Aspirin.;O
1860;Take;ACTION
1860;Paracetamol;MEDICINE
1860;to;O
1860;reception.;O
1861;Proceed;ACTION
1861;to;O
1861;nurse station;LOCATION
1861;with;O
1861;Antibiotics.;O
1862;Take;ACTION
1862;Ibuprofen;MEDICINE
1862;to;O
1862;Room 543.;LOCATION
1863;Send;ACTION
1863;Antibiotics;MEDICINE
1863;to;O
1863;reception.;O
1864;Proceed;ACTION
1864;to;O
1864;Room 455;LOCATION
1864;wikith;O
1864;Tylenol.;O
1865;Move;ACTION
1865;to;O
1865;Room 489;LOCATION
1865;with;O
1865;Penicillin.;O
1866;Send;ACTION
1866;Paracetamol;MEDICINE
1866;to;O
1866;Room 105.;LOCATION
1867;Transport;ACTION
1867;Tylenol;MEDICINE
1867;to;O
1867;Room 196.;LOCATION
1868;Move;ACTION
1868;to;O
1868;Reception;LOCATION
1868;with;O
1868;Penicillin.;O
1869;Bring;ACTION
1869;Penicillin;MEDICINE
1869;to;O
1869;Room 561.;LOCATION
1870;with;O
1870;to;O
1870;Antibiotics.;O
1870;Room Proceed;LOCATION
1870;emergency;O
1871;Take;ACTION
1871;to;O
1871;reception.;O
1871;Tylenol;MEDICINE
1872;Deliver;ACTION
1872;Antibiotics;MEDICINE
1872;to;O
1872;Room 281.;LOCATION
1873;Move;ACTION
1873;to;O
1873;doctors room;LOCATION
1873;with;O
1873;Antibiotics.;O
1874;Bring;ACTION
1874;Antibiotics;MEDICINE
1874;to;O
1874;Room 591.;LOCATION
1875;Move;ACTION
1875;to;O
1875;ICU;LOCATION
1875;with;O
1875;Paracetamol.;O
1876;Navigate;ACTION
1876;to;O
1876;Room 421;LOCATION
1876;with;O
1876;Paracetamol.;O
1877;Go;ACTION
1877;to;O
1877;Room 155;LOCATION
1877;with;O
1877;Antibiotics.;O
1878;Proceed;ACTION
1878;to;O
1878;ICU;LOCATION
1878;with;O
1878;Ibuprofen.;O
1879;Take;ACTION
1879;Ibuprofen;MEDICINE
1879;to;O
1879;ICU.;O
1880;Move;ACTION
1880;to;O
1880;ICU;LOCATION
1880;with;O
1880;Cough;O
1880;Syrup.;O
1881;Head towards;ACTION
1881;to;O
1881;emergency;O
1881;different;O
1881;Room with;LOCATION
1881;Paracetamol.;O
1882;Head towards;ACTION
1882;to;O
1882;Room 307;LOCATION
1882;with;O
1882;Antibiotics.;O
1883;Move;ACTION
1883;to;O
1883;Room 489;LOCATION
1883;with;O
1883;Aspirin.;O
1884;Proceed;ACTION
1884;to;O
1884;doctors room;LOCATION
1884;with;O
1884;piece;O
1884;Penicillin.;O
1885;Head towards;ACTION
1885;to;O
1885;ICU;LOCATION
1885;with;O
1885;Tylenol.;O
1886;to;O
1886;Ibuprofen.;O
1886;Room with;LOCATION
1886;emergency;O
1886;Move;ACTION
1887;Deliver;ACTION
1887;Penicillin;MEDICINE
1887;to;O
1887;reception.;O
1888;Navigate;ACTION
1888;to;O
1888;nurse station;LOCATION
1888;with;O
1888;Ibuprofen.;O
1889;head;O
1889;Transport;ACTION
1889;Penicillin;MEDICINE
1889;to;O
1889;Room 525.;LOCATION
1889;towards;O
1890;Deliver;ACTION
1890;Antibiotics;MEDICINE
1890;to;O
1890;Room 291.;LOCATION
1891;Navigate;ACTION
1891;to;O
1891;Room 503;LOCATION
1891;with;O
1891;Aspirin.;O
1892;Take;ACTION
1892;Paracetamol;MEDICINE
1892;to;O
1892;Room 521.;LOCATION
1893;Room to;LOCATION
1893;559;O
1893;Ibuprofen.;O
1893;with;O
1893;Navigate;ACTION
1894;Send;ACTION
1894;Antibiotics;MEDICINE
1894;to;O
1894;nurse_station.;O
1895;Proceed;ACTION
1895;to;O
1895;doctors room;LOCATION
1895;with;O
1895;Antibiotics.;O
1896;with;O
1896;ICU;LOCATION
1896;Penicillin.;O
1896;Head;O
1896;to;O
1896;towards;O
1897;Send;ACTION
1897;Cough;O
1897;Syrup;O
1897;to;O
1897;doctors_room.;O
1898;Navigate;ACTION
1898;to;O
1898;emergency room;LOCATION
1898;with;O
1898;Penicillin.;O
1899;Go;ACTION
1899;to;O
1899;Room 580;LOCATION
1899;with;O
1899;Ibuprofen.;O
1900;Deliver;ACTION
1900;Antibiotics;MEDICINE
1900;to;O
1900;doctors_room.;O
1901;Take;ACTION
1901;Tylenol;MEDICINE
1901;to;O
1901;Room 279.;LOCATION
1902;Go;ACTION
1902;to;O
1902;Room 177;LOCATION
1902;with;O
1902;Ibuprofen.;O
1903;Send;ACTION
1903;Cough;O
1903;Syrup;O
1903;to;O
1903;Room 439.;LOCATION
1904;to;O
1904;Antibiotics.;O
1904;Reception;LOCATION
1904;with;O
1904;Proceed;ACTION
1905;Move;ACTION
1905;to;O
1905;doctors room;LOCATION
1905;with;O
1905;Aspirin.;O
1906;Proceed;ACTION
1906;to;O
1906;Room 133;LOCATION
1906;with;O
1906;Ibuprofen.;O
1907;Transport;ACTION
1907;Cough;O
1907;Syrup;O
1907;to;O
1907;Room 460.;LOCATION
1908;Move;ACTION
1908;to;O
1908;RECEPTION;LOCATION
1908;with;O
1908;Peyicillin.;O
1909;Proceed;ACTION
1909;to;O
1909;Room 142;LOCATION
1909;with;O
1909;Ibuprofen.;O
1910;Send;ACTION
1910;Aspirin;MEDICINE
1910;to;O
1910;emergency_room.;O
1911;Head towards;ACTION
1911;to;O
1911;ICU;LOCATION
1911;with;O
1911;Aspirin.;O
1912;Deliver;ACTION
1912;Tylenol;MEDICINE
1912;to;O
1912;ICU.;O
1913;Go;ACTION
1913;to;O
1913;Room 195;LOCATION
1913;with;O
1913;Cough;O
1913;Syrup.;O
1914;Go;ACTION
1914;to;O
1914;Room 362;LOCATION
1914;with;O
1914;Paracetamol.;O
1915;Move;ACTION
1915;to;O
1915;RECEPTION;LOCATION
1915;with;O
1915;Aspirin.;O
1916;Move;ACTION
1916;to;O
1916;ICU;LOCATION
1916;with;O
1916;Ibuprofen.;O
1917;Navigate;ACTION
1917;to;O
1917;emergency room;LOCATION
1917;with;O
1917;Ibuprofen.;O
1918;Take;ACTION
1918;Tylenol;MEDICINE
1918;to;O
1918;Room 298.;LOCATION
1919;Navigate;ACTION
1919;to;O
1919;doctors room;LOCATION
1919;with;O
1919;Tylenol.;O
1920;Head towards;ACTION
1920;to;O
1920;doctors room;LOCATION
1920;with;O
1920;Paracetamol.;O
1921;Navigate;ACTION
1921;to;O
1921;emergency room;LOCATION
1921;with;O
1921;Ibuprofen.;O
1922;Proceed;ACTION
1922;to;O
1922;reception;LOCATION
1922;with;O
1922;Ibuprofen.;O
1923;Transport;ACTION
1923;Penicillin;MEDICINE
1923;to;O
1923;Room 385.;LOCATION
1924;Bring;ACTION
1924;Antibiotics;MEDICINE
1924;to;O
1924;emergency_room.;O
1925;Send;ACTION
1925;Cough;O
1925;Syrup;O
1925;to;O
1925;nurse_station.;O
1926;Proceed;ACTION
1926;to;O
1926;doctors;O
1926;fear;O
1926;Room with;LOCATION
1926;Paracetamol.;O
1927;Send;ACTION
1927;Antibiotics;MEDICINE
1927;to;O
1927;Room 243.;LOCATION
1928;Take;ACTION
1928;Paracetamol;MEDICINE
1928;to;O
1928;Room 193.;LOCATION
1929;Transport;ACTION
1929;Cough;O
1929;Syrup;O
1929;to;O
1929;Room 402.;LOCATION
1930;Move;ACTION
1930;to;O
1930;doctors room;LOCATION
1930;with;O
1930;Penicillin.;O
1931;Head towards;ACTION
1931;to;O
1931;Room 583;LOCATION
1931;with;O
1931;Penicillin.;O
1932;Transport;ACTION
1932;Antibiotics;MEDICINE
1932;to;O
1932;ICU.;O
1933;Proceed;ACTION
1933;to;O
1933;manager;O
1933;Room 565;LOCATION
1933;with;O
1933;Aspirin.;O
1934;Head towards;ACTION
1934;to;O
1934;emergency room;LOCATION
1934;with;O
1934;Tylenol.;O
1935;Deliver;ACTION
1935;Antibiotics;MEDICINE
1935;to;O
1935;Room 428.;LOCATION
1936;Transport;ACTION
1936;Penicillin;MEDICINE
1936;to;O
1936;Room 556.;LOCATION
1937;Send;ACTION
1937;Penicillin;MEDICINE
1937;to;O
1937;reception.;O
1938;Take;ACTION
1938;Paracetamol;MEDICINE
1938;to;O
1938;ICU.;O
1939;Send;ACTION
1939;Ibuprofen;MEDICINE
1939;to;O
1939;Room 352.;LOCATION
1940;Take;ACTION
1940;Penicillin;MEDICINE
1940;to;O
1940;Room 571.;LOCATION
1941;Aspirin.;O
1941;373;O
1941;to;O
1941;with;O
1941;Proceed;ACTION
1942;Proceed;ACTION
1942;to;O
1942;Room 518;LOCATION
1942;with;O
1942;Cough;O
1942;Syrup.;O
1943;Take;ACTION
1943;Cough;O
1943;Syrup;O
1943;to;O
1943;Room 461.;LOCATION
1944;Bring;ACTION
1944;Paracetamol;MEDICINE
1944;to;O
1944;nurse_station.;O
1945;Send;ACTION
1945;Antibiotics;MEDICINE
1945;to;O
1945;nurse_station.;O
1946;Navigate;ACTION
1946;to;O
1946;ICU;LOCATION
1946;with;O
1946;Tylenol.;O
1947;Transport;ACTION
1947;Ibuprofen;MEDICINE
1947;to;O
1947;Room 196.;LOCATION
1948;Aspirin;MEDICINE
1948;Deliver;ACTION
1948;to;O
1948;261.;O
1949;Move;ACTION
1949;to;O
1949;ICU;LOCATION
1949;with;O
1949;Penicillin.;O
1950;Take;ACTION
1950;Paracetamol;MEDICINE
1950;to;O
1950;Reception;LOCATION
1950;Room 492.;LOCATION
1951;Move;ACTION
1951;tolo;O
1951;nurse station;LOCATION
1951;with;O
1951;Aspirin.;O
1952;Deliver;ACTION
1952;Penicillin;MEDICINE
1952;to;O
1952;nurse_station.;O
1953;with;O
1953;nurse station;LOCATION
1953;Tylenol.;O
1953;Proceed;ACTION
1953;to;O
1954;Room with;LOCATION
1954;Proceed;ACTION
1954;172;O
1954;to;O
1954;Tylenol.;O
1955;Head towards;ACTION
1955;to;O
1955;reception;LOCATION
1955;with;O
1955;Antibiotics.;O
1956;Transport;ACTION
1956;Antibiotics;MEDICINE
1956;to;O
1956;reception.;O
1957;to;O
1957;Head;O
1957;reception;LOCATION
1957;towards;O
1957;Tylenol.;O
1957;with;O
1958;Bring;ACTION
1958;Antibiotics;MEDICINE
1958;to;O
1958;Room 507.;LOCATION
1959;Deliver;ACTION
1959;Tylenol;MEDICINE
1959;to;O
1959;Room 117.;LOCATION
1960;Go;ACTION
1960;to;O
1960;Room 371;LOCATION
1960;with;O
1960;Tylenol.;O
1961;Send;ACTION
1961;Antibiotics;MEDICINE
1961;to;O
1961;Room 231.;LOCATION
1962;Bring;ACTION
1962;Ibuprofen;MEDICINE
1962;to;O
1962;Room 183.;LOCATION
1963;Move;ACTION
1963;to;O
1963;Room 525;LOCATION
1963;with;O
1963;Tylenol.;O
1964;Head towards;ACTION
1964;to;O
1964;reception;LOCATION
1964;with;O
1964;Aspirin.;O
1965;Take;ACTION
1965;Antibiotics;MEDICINE
1965;to;O
1965;ICUw.;O
1966;Proceed;ACTION
1966;to;O
1966;nurse station;LOCATION
1966;with;O
1966;Cough;O
1966;Syrup.;O
1967;Head towards;ACTION
1967;to;O
1967;Room 4k88;LOCATION
1967;with;O
1967;Tylenol.;O
1968;Proceed;ACTION
1968;to;O
1968;ICU;LOCATION
1968;with;O
1968;Penicillin.;O
1969;Proceed;ACTION
1969;to;O
1969;ICU;LOCATION
1969;with;O
1969;Paracetamol.;O
1970;with;O
1970;Proceed;ACTION
1970;Antibiotics.;O
1970;to;O
